Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
17,male,african-american,bachelors,0.9854730716554294,15,false,high,false,true,false,false,1.8970003503646624,F
17,female,asian,some-college,17.048777712837463,0,true,moderate,false,false,false,false,3.4967765445807157,B
18,female,asian,bachelors,10.968018734838234,3,true,low,false,false,true,false,3.361230858272882,B
17,male,caucasian,some-college,3.9462794115211985,17,false,low,false,false,false,true,0.8217016697705576,F
17,female,african-american,some-college,6.345104328994,7,true,moderate,false,false,true,true,2.6404761356980795,C
16,female,asian,some-college,5.638591035031215,19,false,low,false,false,true,false,0.8972169272385859,F
18,male,other,bachelors,10.617180685769515,15,false,none,false,true,true,false,1.674676218445066,F
18,male,asian,bachelors,1.0337135982226364,20,false,high,false,true,false,false,0.906353743453148,F
18,male,caucasian,none,3.1707231699984706,10,true,moderate,false,false,true,false,2.4190289368571505,D
18,female,caucasian,bachelors,16.253860867515648,19,true,high,true,false,false,false,2.1314470687187597,D
18,male,caucasian,bachelors,2.6520798149362212,20,false,low,false,false,false,true,1.030802658909541,F
18,female,asian,some-college,4.667925389162539,20,true,high,false,false,false,true,1.5095198602197917,F
15,male,caucasian,high-school,9.067412112083147,20,false,moderate,true,true,true,false,1.7892398367181417,F
17,male,caucasian,bachelors,10.34241776226661,26,true,none,false,false,false,false,0.5964170171485198,F
18,male,asian,bachelors,15.272209592283172,18,false,moderate,false,false,false,false,1.4145556778225787,F
17,female,caucasian,high-school,8.946648533323756,22,false,none,false,true,true,false,1.242176324159397,F
17,female,asian,higher,15.797292420710775,18,false,high,true,false,false,false,1.9347838118971947,F
15,male,caucasian,none,12.366926140909149,17,false,high,false,true,false,false,2.3157698749693236,D
18,male,caucasian,high-school,2.261994788476449,18,false,moderate,true,true,false,false,1.8186125604584331,F
16,male,caucasian,some-college,3.1266287678567717,10,false,low,true,true,true,true,2.3631214597500585,D
15,female,asian,some-college,8.740674508995417,2,false,low,false,false,false,false,2.791339403107066,C
16,male,caucasian,some-college,7.937787861780792,7,true,moderate,true,false,false,false,2.9545340837691567,C
17,female,caucasian,none,14.870885392745892,19,false,high,false,false,false,true,1.8128870432088855,F
17,male,other,higher,11.614742795947038,18,true,low,false,false,false,false,1.1414565556036804,F
15,male,caucasian,none,7.762661620044986,9,false,none,false,true,false,false,2.295362280360723,D
15,male,african-american,high-school,3.4152056690077126,15,false,moderate,true,false,false,false,1.6771008018764466,F
16,male,african-american,none,4.536742046509903,4,false,moderate,false,false,false,false,2.7521639310365127,C
18,male,caucasian,some-college,11.51002036938118,19,true,low,false,false,false,false,1.201444582455696,F
16,male,african-american,bachelors,8.46877609799585,8,true,moderate,true,true,true,true,2.901185606881623,C
15,female,caucasian,some-college,10.29855017721344,7,false,moderate,true,false,false,false,2.6768273942833725,C
16,male,african-american,bachelors,3.4135487060446734,10,false,moderate,true,false,false,false,2.297639912551669,D
15,female,caucasian,none,13.258125046891315,15,false,moderate,false,false,false,false,1.4514410214002431,F
16,male,african-american,some-college,17.05077481711934,6,false,high,false,true,false,false,2.981786874282664,C
15,male,caucasian,some-college,5.158790135738012,14,true,none,false,false,true,true,1.4152214905212377,F
15,female,african-american,some-college,9.830284516636532,23,false,low,true,false,false,false,0.9285393441441628,F
15,male,caucasian,none,19.510546580418037,28,false,moderate,false,false,false,true,0.984031782647104,F
18,female,caucasian,some-college,6.664834811014552,20,true,moderate,true,false,false,true,1.382935704905427,F
16,female,caucasian,some-college,11.900926898475223,19,true,moderate,false,true,false,false,1.8638998217614855,F
16,male,caucasian,some-college,1.803914004004887,22,false,high,true,true,false,false,1.2284288472926583,F
16,female,asian,some-college,12.120300049588865,16,false,high,true,false,true,false,2.137393264966037,D
15,female,caucasian,high-school,1.7926354660923582,5,false,low,true,false,true,false,2.434532444006976,D
16,male,other,some-college,19.18470870647644,14,false,high,false,false,false,false,2.2564883117007817,D
16,female,other,high-school,14.313253041446227,7,false,moderate,false,true,false,false,2.6891551121146304,C
15,male,african-american,bachelors,15.763195762714128,6,true,low,false,false,false,false,3.1312358848124213,B
17,male,caucasian,some-college,14.082087215432736,1,true,very high,false,true,false,false,3.7702839726154447,A
15,male,caucasian,high-school,11.794580721529314,29,false,high,false,true,false,false,0.7995911976901089,F
16,male,asian,higher,8.998255621710108,12,false,very high,true,true,false,false,2.964668230929299,C
15,female,caucasian,some-college,17.167467595221247,29,false,low,false,true,false,false,0.7027603188634381,F
17,male,caucasian,none,19.13671335086126,22,false,low,true,false,true,false,1.1936177713396423,F
15,male,african-american,some-college,9.980723458081629,28,false,moderate,false,true,false,false,0.2999519061623816,F
16,female,asian,high-school,18.63070098310524,5,false,high,false,true,false,false,3.299578873421429,B
17,male,asian,bachelors,11.66665819977035,28,false,low,false,false,false,false,0.2123670952038988,F
18,male,caucasian,bachelors,10.767683737928664,4,false,high,true,true,true,false,3.526125037802421,A
16,female,african-american,higher,9.089654659107133,19,false,moderate,false,true,false,false,1.6117379539626009,F
17,female,caucasian,some-college,4.185755230602397,0,false,moderate,true,true,false,false,3.343050864114286,B
17,female,caucasian,some-college,0.0743932163611837,28,false,high,false,false,false,false,0.0264686610642805,F
18,female,asian,some-college,4.830124537121225,17,false,high,true,false,false,false,1.636403110402885,F
15,female,caucasian,high-school,10.194463432071304,14,false,none,false,false,false,false,1.7097013783889978,F
15,female,caucasian,some-college,7.599199045195051,22,false,very high,false,true,true,false,1.4851118281074416,F
16,female,caucasian,some-college,8.969704560052676,9,false,moderate,true,true,false,false,2.9994091469264443,C
18,male,asian,none,19.61296439128099,2,true,none,true,false,false,false,3.515415829646008,A
15,female,asian,some-college,7.005447413386552,4,false,high,false,false,false,false,2.9181391275529593,C
18,female,african-american,bachelors,9.043658787202158,23,false,very high,true,true,false,false,1.3622335993641654,F
15,female,asian,bachelors,2.6703110270563912,28,false,high,false,false,false,false,0.205067960146301,F
17,male,caucasian,none,0.9591546487397528,12,false,high,true,false,true,false,2.2332394663089845,D
15,male,caucasian,none,15.508190291849893,7,true,high,false,true,false,false,3.159302938456266,B
18,female,caucasian,high-school,11.413663501439572,21,true,very high,false,false,true,false,1.994611703201556,F
17,female,caucasian,bachelors,15.2140961208779,20,false,none,false,false,false,true,0.9990885438974272,F
17,female,caucasian,high-school,2.9972559777310326,28,false,high,true,true,false,false,0.5219557256642748,F
17,male,other,some-college,11.43657542365382,1,false,high,true,false,false,false,3.4636875491234314,B
18,male,caucasian,high-school,5.072849486827511,8,false,none,false,true,false,false,1.9879647265294176,F
16,female,caucasian,some-college,4.561236338000398,16,false,moderate,true,false,false,true,1.6819048043902567,F
16,male,caucasian,high-school,0.2305202810597051,26,false,moderate,false,false,false,false,0.1126350589951871,F
16,female,caucasian,some-college,2.606814471381438,17,false,high,true,false,false,true,1.9079839135479153,F
18,male,other,high-school,6.185362229993907,12,false,none,false,false,false,false,1.1979333311054492,F
17,male,caucasian,some-college,2.337575211818781,0,true,high,false,false,false,false,3.2152726848869184,B
16,female,caucasian,high-school,19.71716880821875,11,false,low,false,false,false,false,2.190269258704484,D
18,female,asian,some-college,6.172652970479014,19,false,moderate,false,false,true,false,1.1509661314441684,F
16,female,caucasian,bachelors,2.6064789340465633,19,false,high,false,false,false,true,0.6901513450987352,F
15,female,caucasian,high-school,3.981646256559155,20,false,moderate,true,false,false,false,1.5199552920755757,F
16,male,caucasian,bachelors,11.75406456682953,4,true,moderate,false,false,false,false,3.168988610106379,B
16,male,african-american,some-college,1.2808704772957702,7,false,none,true,false,false,false,1.8081645587687412,F
17,male,other,high-school,17.248682602823138,26,true,high,true,false,false,false,1.1158787303056936,F
18,female,asian,some-college,19.229993584742942,14,false,very high,false,false,false,false,2.0033079798237297,D
17,male,caucasian,high-school,4.934948413347618,26,true,very high,false,false,false,false,0.8897149150878433,F
17,female,asian,some-college,9.001905371817188,2,true,high,true,true,false,false,3.984673602658726,A
17,male,caucasian,some-college,0.4426890205899414,5,false,low,true,false,false,false,2.3254340649162404,D
17,female,caucasian,high-school,12.81420449454443,27,false,low,true,false,true,false,0.6133163315649763,F
17,female,caucasian,some-college,8.278521161051778,12,true,low,true,true,true,false,2.71222974268319,C
16,male,caucasian,bachelors,5.401169322031114,11,false,moderate,false,false,true,false,2.096616211446693,D
17,female,african-american,bachelors,4.1367422123321695,18,false,low,true,false,false,false,1.183063850341623,F
17,female,african-american,some-college,13.080461553175208,28,false,low,false,false,true,false,0.5601746057023475,F
18,male,other,higher,8.32434062064629,17,false,high,false,false,false,false,1.1674254127713368,F
15,female,african-american,some-college,3.5931857805982403,23,false,moderate,true,false,false,true,0.9231815615047178,F
16,female,african-american,high-school,13.78218162973648,0,false,high,true,false,false,false,3.84128624851289,A
16,female,caucasian,bachelors,11.301445660733872,24,false,very high,true,true,false,false,1.212880751488374,F
16,male,caucasian,some-college,17.173441098589922,26,false,high,false,false,true,false,0.9621492198905311,F
17,male,african-american,some-college,2.349517977529858,6,true,high,true,false,false,false,2.5020091336326127,C
17,female,caucasian,some-college,15.713332038889122,11,false,high,true,false,false,false,2.4562237944460525,D
17,male,asian,bachelors,13.47033573634518,9,true,moderate,true,false,false,false,2.646556960552807,C
18,female,caucasian,bachelors,2.3002187365619564,28,true,none,false,false,false,false,0.3817684951501578,F
15,female,caucasian,some-college,13.896414597434417,11,true,none,true,true,false,false,2.396139095071558,D
17,female,caucasian,high-school,8.830945777596607,10,true,low,false,true,true,false,2.5956488625977054,C
15,female,caucasian,some-college,18.899695711116863,3,true,high,true,true,false,false,4.0,A
18,female,caucasian,some-college,2.8322270123579862,18,true,very high,true,false,false,false,1.4195226349555488,F
16,male,asian,high-school,12.85666781631476,5,false,very high,true,true,false,false,3.432684708354722,B
17,female,caucasian,some-college,7.6396009092589185,24,false,none,false,false,false,true,0.1293067518875465,F
15,male,african-american,some-college,19.13629341181755,8,true,very high,false,false,false,false,2.9289482377250686,C
15,male,caucasian,high-school,6.59949790580553,19,false,moderate,false,false,false,false,0.9471334632498166,F
17,female,caucasian,high-school,19.243718189836,9,true,high,false,true,false,false,2.9995441039151167,C
16,female,caucasian,high-school,18.02971702201498,4,true,low,true,false,false,false,3.0553862953980757,B
16,male,asian,bachelors,5.407664706213127,26,false,none,false,false,false,false,0.0,F
16,male,caucasian,high-school,16.070835536528556,12,true,moderate,false,true,false,true,2.745858798383193,C
18,male,asian,high-school,19.91208403607012,8,false,high,true,false,true,true,3.2146284256976476,B
15,female,caucasian,some-college,5.053260043425647,1,false,low,false,false,true,false,3.4154133242434344,B
15,male,asian,high-school,8.735543386466393,17,false,low,true,false,false,true,1.4693892718306072,F
15,female,caucasian,none,10.403614731335193,20,false,very high,false,false,false,false,1.5521129376507927,F
18,female,african-american,high-school,5.898622716077286,0,false,very high,false,false,false,false,3.548459826086951,A
15,female,african-american,some-college,0.3052967929205952,23,false,none,true,false,false,false,0.192625111740147,F
18,male,other,some-college,4.402584883950533,20,false,high,false,false,false,false,1.3489974202990602,F
16,female,caucasian,high-school,5.638737686835169,11,true,moderate,false,true,false,false,2.1431050688591977,D
17,female,caucasian,some-college,8.871994026363744,9,false,moderate,false,true,false,true,2.4713865329338423,D
15,female,caucasian,higher,3.4220495682680374,1,false,moderate,false,true,false,false,3.205425334412305,B
15,female,asian,high-school,17.465087133833453,27,false,moderate,true,false,false,false,0.4541144380742554,F
16,female,african-american,high-school,14.098222654626722,8,true,moderate,true,false,false,false,2.809833207494068,C
17,male,asian,high-school,1.7040095511932396,1,true,moderate,false,false,false,false,2.997505608420635,C
18,female,caucasian,some-college,13.001849022798629,22,false,moderate,true,true,false,true,1.1761890337144745,F
17,female,caucasian,some-college,13.073129528112409,23,false,high,true,true,true,false,1.6689245457866109,F
16,male,caucasian,high-school,19.124423472872554,29,true,high,true,true,false,false,1.6230040750090506,F
16,female,other,some-college,0.0604174271232249,21,false,moderate,false,false,false,true,0.5177931283748711,F
17,male,african-american,none,4.958648996116144,13,false,low,true,false,false,false,1.9461006983336528,F
18,female,other,some-college,18.55582958750631,10,false,high,false,true,false,false,2.815003047977988,C
18,male,caucasian,some-college,18.64267830796566,22,false,high,true,false,false,false,1.24818256681425,F
15,male,african-american,high-school,14.411728387412747,10,true,high,true,false,false,false,2.7590143433849756,C
18,female,african-american,some-college,15.3152664209508,16,false,moderate,false,true,false,false,1.9212942080249984,F
17,female,caucasian,high-school,1.8296591585929425,3,false,low,false,false,false,false,2.732290675858265,C
16,female,asian,some-college,10.277516695564673,12,false,high,false,false,false,false,2.2286086189122747,D
15,male,other,none,4.6316598257799875,6,true,moderate,false,false,true,false,2.611688472593835,C
15,male,asian,bachelors,3.6243608722723457,15,true,very high,false,false,true,false,2.197776727185656,D
16,male,asian,high-school,16.20606598246665,0,true,high,true,false,false,false,3.3355067927178226,B
18,female,caucasian,bachelors,2.7007627336109485,12,false,low,false,false,false,false,1.7215979626358573,F
16,male,caucasian,high-school,9.373032739927703,0,false,moderate,false,true,true,true,3.2879731984208025,B
18,male,other,some-college,18.77156479172066,10,true,high,false,false,false,false,2.561964556788972,C
16,female,caucasian,high-school,3.716641111306851,5,false,moderate,false,false,false,false,2.3585718660404216,D
17,male,asian,bachelors,19.55986847476469,19,true,moderate,false,false,false,false,1.497673654260138,F
18,male,asian,high-school,19.88575971522118,2,false,high,true,false,false,false,3.5172371287357262,A
17,female,african-american,high-school,11.112343093648056,11,false,high,false,false,false,false,2.404089819888117,D
15,male,other,some-college,3.4028548035431583,4,false,low,true,true,true,true,2.5172289818586204,C
16,female,caucasian,none,6.322097758817913,8,true,moderate,false,false,false,false,2.4352442824022056,D
15,female,caucasian,high-school,8.489856653530703,25,true,very high,true,false,false,false,1.283227506286419,F
15,female,caucasian,bachelors,6.186484487164458,25,false,very high,false,true,false,false,1.099434304470497,F
15,female,caucasian,higher,5.612711597530316,11,false,high,true,false,false,false,2.1911967950430395,D
15,female,caucasian,high-school,19.44459418432715,29,true,very high,true,false,true,false,1.584478764070205,F
16,male,caucasian,bachelors,3.067296548314913,29,false,moderate,true,false,false,false,0.4757308333876264,F
15,male,asian,some-college,14.666558174337244,27,true,moderate,true,false,false,false,1.2072685461345751,F
16,female,other,high-school,0.0082057887834974,26,false,moderate,true,false,false,false,0.264924162952827,F
16,female,caucasian,some-college,11.923653388047535,9,false,low,true,false,false,false,2.706659620286692,C
17,male,caucasian,some-college,18.31886007908105,18,false,moderate,true,false,false,false,1.5304278892477712,F
18,female,other,higher,5.75868188186438,4,false,moderate,true,true,false,true,3.1274525275923986,B
18,female,caucasian,high-school,3.710519505154384,25,false,high,true,false,false,false,1.003614145687202,F
16,female,caucasian,some-college,13.03359589756854,4,false,high,false,false,false,true,3.3692186048208828,B
17,male,caucasian,none,14.252028145967865,8,false,high,false,false,false,false,2.7913861084723397,C
16,male,african-american,high-school,13.760610379039626,26,false,moderate,true,false,false,false,0.6735259456903064,F
16,female,caucasian,none,6.386337600427481,27,false,low,false,false,false,false,0.3375541414467983,F
16,female,other,higher,5.044048043186617,25,true,moderate,true,false,false,false,0.886889415770466,F
17,male,caucasian,bachelors,19.11837599924088,26,false,high,false,true,true,false,1.5066627733506968,F
18,male,african-american,some-college,18.46599016539859,19,false,low,false,true,true,false,1.7051993889190245,F
17,female,caucasian,some-college,9.146332197856406,16,false,moderate,true,false,false,true,1.972791413902718,F
15,female,caucasian,high-school,16.923877323087467,9,false,moderate,false,true,false,false,2.626082828753646,C
17,male,african-american,high-school,9.04646955268592,20,true,high,false,false,false,false,1.671968652950504,F
17,male,asian,high-school,8.487780361450207,0,false,high,false,false,false,false,3.0937609252908795,B
17,male,asian,high-school,3.135258951985893,21,true,high,false,true,false,true,1.6433737595842497,F
17,female,african-american,some-college,8.528121129839457,27,false,moderate,true,true,false,false,0.3392066993150443,F
18,male,other,some-college,10.74833877199614,15,false,moderate,false,false,true,true,1.9263590676627524,F
15,female,asian,none,0.4500865485737293,25,false,low,true,false,false,false,0.4499062079461153,F
18,male,asian,none,8.882260103508129,25,true,low,false,false,false,false,0.7095708392685087,F
18,male,caucasian,high-school,15.627124367904006,14,true,low,true,false,false,true,1.748279682449194,F
17,male,caucasian,some-college,13.600921127485396,22,false,low,false,true,false,false,0.9721682581321198,F
16,male,caucasian,bachelors,12.7031397772787,16,true,low,false,false,false,true,1.934935784062694,F
16,female,african-american,some-college,18.19110856874405,25,false,low,false,false,true,false,0.6903478839140333,F
18,female,caucasian,bachelors,0.3606401965046002,19,true,low,false,false,false,false,0.7303661593128756,F
18,male,caucasian,some-college,11.140951723844683,24,false,high,false,false,false,true,0.6822651648416035,F
17,female,asian,high-school,15.746976968194142,12,false,very high,true,true,false,false,3.0234824828446896,B
18,male,asian,high-school,10.826707654025345,0,false,high,false,true,true,false,3.729652301008408,A
17,male,other,bachelors,6.477911051607583,24,true,none,false,false,false,false,0.8419632253726905,F
16,male,caucasian,some-college,2.725011301839557,7,true,moderate,false,false,false,false,2.5841742785969637,C
16,male,african-american,high-school,17.751261436323826,4,true,high,true,false,false,false,3.3721260428259656,B
15,female,caucasian,some-college,9.41524784775206,5,true,low,false,false,false,false,3.060805402033993,B
16,male,caucasian,some-college,17.562303939714027,22,false,high,false,false,false,false,1.1680520002406818,F
18,male,caucasian,some-college,11.717042448663369,19,true,moderate,false,false,false,false,1.3492561219436314,F
16,female,caucasian,bachelors,13.483842332300016,29,true,very high,true,false,false,false,1.1179648263826585,F
17,male,caucasian,some-college,16.085223087569002,13,false,high,true,false,true,false,2.578667734306398,C
16,male,asian,some-college,13.183110892002688,21,false,high,false,true,false,false,1.6255519548363606,F
15,male,caucasian,none,7.961096813578754,22,false,high,false,false,false,true,0.9340163958011902,F
16,female,asian,none,10.27266767857302,10,true,low,false,true,false,true,2.7026383401137477,C
17,male,african-american,high-school,16.060910493517596,5,true,low,true,false,false,false,2.964009263152522,C
17,female,caucasian,none,7.473005927459684,10,true,moderate,false,true,false,false,2.267458131705519,D
18,male,caucasian,some-college,7.762429135369942,12,true,low,true,false,false,false,1.7536230683511045,F
16,male,caucasian,some-college,1.913802321160023,11,true,low,false,true,false,false,2.0232340815930123,D
17,female,african-american,high-school,18.291688704434954,21,true,moderate,false,false,false,false,1.6780125322160857,F
15,male,caucasian,bachelors,1.8207262989088344,1,true,high,false,true,true,false,3.659836405312248,A
18,male,caucasian,high-school,12.964183548971118,20,false,none,true,true,false,false,1.3627443691586447,F
15,female,caucasian,high-school,8.263889576055954,2,false,low,true,false,false,false,2.8138057680897126,C
16,female,african-american,high-school,8.112387805108847,22,false,moderate,true,false,false,false,1.3027119835441363,F
16,female,other,high-school,13.59103673145368,3,true,moderate,false,true,false,true,3.3839114785072537,B
16,female,caucasian,high-school,1.3418746525975744,16,false,low,false,true,false,false,1.3787513079619265,F
18,female,asian,some-college,11.874115659028693,27,false,very high,false,true,false,false,0.731486867136845,F
17,male,african-american,some-college,15.440635719447096,27,false,moderate,false,true,false,false,0.4005694786322673,F
18,female,other,higher,16.564255157731886,21,false,moderate,false,true,true,false,1.7290731666537256,F
15,male,asian,none,3.410607787875506,5,false,none,false,false,false,false,2.615653764886057,C
18,male,african-american,high-school,17.948381001563472,6,false,moderate,false,false,true,true,2.9869427371126283,C
15,male,african-american,none,13.122921836948844,14,false,high,false,false,false,false,2.1269889706667486,D
18,female,asian,some-college,17.637096016413658,10,false,low,true,false,true,false,2.7081110403183013,C
17,female,caucasian,none,9.705614342203964,23,false,moderate,false,false,false,false,0.8157773688726507,F
15,male,caucasian,bachelors,10.84066690194404,2,false,none,true,false,false,false,2.5244238950940066,C
16,female,caucasian,some-college,18.38076554057342,29,false,very high,false,false,false,false,0.9082386041357368,F
16,female,asian,some-college,17.998190867093435,5,false,none,true,false,false,false,3.0556902074734404,B
18,female,asian,some-college,8.96321746738004,25,false,high,false,false,false,true,0.8379468984553826,F
16,female,caucasian,high-school,5.488252632713635,1,false,moderate,false,false,false,false,2.833576110778921,C
15,male,african-american,high-school,7.863408691285283,28,true,moderate,true,false,false,false,0.7852135676838187,F
16,male,caucasian,high-school,7.755286570594995,13,false,high,false,false,false,true,1.8856147854844247,F
17,female,caucasian,some-college,5.7373374996558795,8,false,low,true,true,false,false,2.7012305082850903,C
17,male,other,high-school,5.371592086659332,17,false,moderate,true,false,false,false,1.5219159011875882,F
18,female,caucasian,high-school,17.22125872959439,18,false,moderate,false,true,false,false,1.879725986688092,F
15,female,caucasian,higher,1.3972384136932336,11,false,none,true,false,true,false,2.0373480173849385,D
17,male,african-american,none,13.552223641991883,12,false,high,true,false,false,false,2.520673675043246,C
17,male,asian,bachelors,3.456401029129046,25,false,none,false,false,false,false,0.1361659080098038,F
15,male,caucasian,some-college,6.890117867881265,11,false,high,true,false,false,false,1.9746552454467765,F
16,female,african-american,high-school,1.2308606826967372,11,false,moderate,true,false,true,false,2.194980371913127,D
16,male,african-american,high-school,5.399472737109241,17,true,low,false,false,true,false,1.7179959243485303,F
18,female,caucasian,high-school,15.36842142234484,8,false,high,false,true,false,false,2.5103287211690932,C
16,male,caucasian,some-college,17.700306490945174,16,true,moderate,false,true,true,false,2.4349505569398873,D
15,male,african-american,some-college,4.430543038047341,20,false,moderate,true,true,false,false,1.3550534623962087,F
17,female,caucasian,some-college,9.270956785178438,15,false,moderate,true,true,false,true,1.5452551045196994,F
16,female,other,bachelors,9.406480958744128,16,false,low,true,false,false,true,1.6190305128354965,F
18,female,asian,some-college,17.471506115194686,20,true,high,false,false,false,false,2.020741651591236,D
16,female,other,high-school,15.255981057516108,23,false,moderate,false,false,false,true,0.983576997394541,F
15,female,caucasian,high-school,10.261544367360996,7,false,low,true,false,false,true,2.0624682672770884,D
18,female,other,bachelors,13.414944009435468,10,false,high,false,true,false,false,2.6441942090704775,C
16,female,caucasian,high-school,16.947101078187337,23,false,none,true,true,false,false,1.3478638291935137,F
18,female,caucasian,none,0.1907790805108988,1,true,low,true,true,false,false,3.055253981943473,B
15,male,caucasian,some-college,8.057800621000972,7,false,moderate,false,true,false,false,2.513692714891721,C
17,female,caucasian,some-college,18.144863345541573,11,false,high,false,false,false,false,2.3403719144352,D
15,female,african-american,bachelors,14.806260616879028,20,false,very high,false,false,false,false,1.5820932661745084,F
15,male,caucasian,some-college,10.856827486681492,0,false,high,true,false,true,false,3.5655241629362697,A
15,female,caucasian,none,10.592890540702667,22,false,moderate,true,true,false,false,1.6014725497408242,F
15,male,african-american,bachelors,6.955401952088756,12,false,high,true,true,false,false,2.637266428600202,C
17,male,caucasian,high-school,10.41041067283029,21,false,moderate,false,false,false,true,0.9052099482554694,F
17,female,african-american,high-school,13.107663989269064,20,true,low,false,false,false,false,1.5767564705892163,F
18,male,caucasian,some-college,8.36726076857586,16,false,very high,true,false,true,false,1.785051807919565,F
16,female,asian,none,14.28306292784348,13,true,low,false,false,false,false,1.8800650933404628,F
17,male,asian,some-college,17.224644545207717,13,false,moderate,true,true,false,false,2.5552231050706653,C
17,male,caucasian,high-school,3.0936969636972234,15,false,high,false,false,false,false,1.574306088258861,F
16,male,caucasian,some-college,9.030940456348487,16,false,high,false,false,true,false,1.8138466222839496,F
17,female,caucasian,high-school,8.160401825701623,5,true,none,false,false,false,false,2.5844682625115074,C
15,female,asian,some-college,13.74929608099456,25,false,none,false,true,false,true,0.5297986094952745,F
15,male,caucasian,bachelors,4.997349305158587,27,false,moderate,true,false,false,false,0.7146512864203396,F
16,male,caucasian,high-school,12.805018299045525,6,false,moderate,false,false,false,true,2.737474165505196,C
18,female,caucasian,high-school,17.54978483462976,25,true,moderate,true,false,false,false,1.2705295622953123,F
18,female,caucasian,high-school,8.362631995872453,25,false,moderate,false,false,false,false,0.7508880429586313,F
16,male,caucasian,high-school,18.2203139995844,0,false,very high,false,false,false,false,3.75263935309428,A
16,male,asian,some-college,19.86327477866957,24,false,low,false,true,true,false,1.1622578007219209,F
15,female,caucasian,some-college,2.1218409989590414,14,true,moderate,false,true,false,false,1.8714659014427095,F
18,female,caucasian,high-school,4.661063759697173,19,true,moderate,false,false,false,false,1.074937388775604,F
17,female,asian,high-school,19.007595029641863,20,false,low,true,false,false,false,1.3127724135140753,F
15,female,asian,high-school,19.166553729627736,17,false,low,false,true,false,false,1.7028816752194542,F
16,female,caucasian,some-college,1.95414550773517,29,true,very high,false,false,false,false,0.5403751565523403,F
18,male,caucasian,high-school,0.2999700075427336,27,true,high,false,false,false,false,0.3418223884177119,F
17,female,caucasian,higher,3.222000465128445,25,false,low,false,false,false,true,0.2697208620534843,F
17,male,other,some-college,19.92025566764497,12,true,high,false,false,false,false,2.5041677670545877,C
15,female,caucasian,high-school,3.5999923322137373,23,false,low,true,false,false,false,0.5303581886716461,F
18,male,other,some-college,10.050952134440465,29,false,high,false,true,true,false,0.820105530138668,F
18,female,african-american,bachelors,16.96835452861022,1,true,none,false,true,false,false,3.408489770633043,B
16,female,african-american,some-college,0.4080322137641268,18,false,high,true,false,false,false,1.3503298063610123,F
18,male,caucasian,high-school,12.08977964516919,14,true,none,false,true,false,true,2.029736582447598,D
18,male,caucasian,high-school,5.540508977392486,11,false,moderate,false,false,true,false,1.7745311027993365,F
15,female,caucasian,bachelors,17.246698328794633,14,false,high,false,false,true,false,1.9919099489857044,F
18,female,caucasian,some-college,5.669222985281584,24,true,low,false,false,true,false,0.7540357233429884,F
17,female,african-american,some-college,13.735114405638178,17,false,moderate,false,false,false,false,1.4913821292254057,F
15,female,other,bachelors,13.48439264894794,13,false,none,true,true,false,false,2.1573918332612245,D
15,female,african-american,bachelors,4.429870977192801,5,true,high,true,true,false,true,3.107348400568035,B
16,male,asian,bachelors,0.6959839973670023,11,false,moderate,true,true,false,false,1.9995718607021808,F
18,male,caucasian,none,8.184991475707946,19,false,moderate,false,false,false,true,1.363340948163794,F
16,female,caucasian,some-college,5.783863039317394,22,true,very high,true,false,false,false,1.3068680389383789,F
17,male,caucasian,some-college,16.179554992274173,29,false,moderate,false,false,false,false,0.5885556231650223,F
15,male,african-american,some-college,16.007283769106905,29,true,none,false,true,true,false,0.6819561389075344,F
15,male,other,some-college,9.14047904385251,5,true,high,false,false,false,false,2.81858182437894,C
15,female,african-american,high-school,12.13024450646438,25,false,high,false,false,true,false,0.7446928333756786,F
17,male,caucasian,some-college,12.085190319738505,29,false,very high,true,false,false,true,0.7251929462817994,F
17,female,caucasian,some-college,16.543162968552465,8,true,low,true,false,false,false,2.9268204402631444,C
16,male,african-american,none,8.50004828246395,29,false,moderate,true,true,false,false,0.5522575734248654,F
16,female,caucasian,some-college,5.5089335958101815,24,false,high,true,true,false,false,1.298729106820987,F
16,male,asian,high-school,5.30069836281095,25,false,high,true,true,false,true,1.1867378284984922,F
18,female,asian,high-school,10.723845585644083,3,false,high,false,true,false,true,3.3327885878934707,B
15,female,african-american,none,8.98296405464425,16,false,low,false,false,false,false,1.4890670205298442,F
15,male,caucasian,some-college,8.802415419698724,1,true,low,true,false,true,false,3.3073781135531597,B
16,female,caucasian,some-college,1.8227467817941445,15,true,low,false,false,false,false,1.6109406825598966,F
15,female,caucasian,some-college,14.372074813803913,23,false,very high,true,true,false,false,2.057378500596372,D
16,female,caucasian,some-college,4.274733759638214,13,false,low,false,false,false,false,1.673711404485327,F
18,female,caucasian,bachelors,3.9390726041744273,25,false,moderate,false,false,true,false,0.4906300621749082,F
18,female,african-american,high-school,8.255166405547868,7,false,moderate,false,false,false,true,2.2316569717750228,D
17,female,african-american,high-school,4.555566832356028,13,true,moderate,true,false,true,false,2.259451153743707,D
18,female,caucasian,bachelors,11.677165346160308,1,true,moderate,false,false,false,false,3.454462459935305,B
16,female,caucasian,high-school,7.42926678668943,15,true,high,true,false,false,false,2.158610170146598,D
18,male,caucasian,higher,8.978234451855801,3,false,moderate,false,true,false,false,2.747908442514612,C
